N,P,K,temperature,humidity,ph,rainfall,label
127.82,88.26,46.82,24.05,76.67,7.33,114.93,jamun
98.54,41.42,27.65,18.55,81.62,5.2,130.49,jamun
136.86,29.33,80.02,26.05,47.42,7.29,219.9,jamun
44.28,80.45,59.4,30.87,68.25,7.38,118.72,jamun
59.4,71.21,89.99,30.91,71.41,5.7,237.13,jamun
43.13,86.42,89.38,30.66,74.17,7.16,233.97,jamun
62.83,59.43,52.01,22.99,78.34,7.05,198.73,jamun
40.64,30.1,38.1,30.13,72.58,6.53,135.05,karonda
53.49,37.77,48.85,23.26,83.78,6.1,162.33,karonda
100.12,22.58,80.18,29.56,86.83,6.37,193.12,karonda
130.26,77.36,23.39,29.5,59.18,5.05,168.04,karonda
41.14,85.87,66.86,24.98,85.97,6.09,206.17,karonda
76.9,89.65,81.79,27.2,62.75,6.64,62.32,karonda
69.23,20.54,81.88,28.97,58.28,5.63,249.7,karonda
88.71,22.4,45.32,27.96,76.29,6.98,115.63,karonda
109.09,89.13,86.19,31.05,78.81,6.16,168.3,karonda
42.87,46.74,62.17,23.92,46.55,6.19,179.94,karonda
75.91,36.7,74.59,23.82,45.61,7.02,74.37,karonda
88.3,45.79,83.08,28.4,56.93,6.59,102.89,karonda
111.46,86.86,20.63,23.96,70.11,7.21,71.32,karonda
103.66,70.61,28.72,19.69,47.76,6.08,170.72,karonda
54.71,51.72,59.45,26.18,77.8,6.32,170.48,karonda
65.06,81.83,60.93,24.39,65.75,7.06,118.15,karonda
56.95,67.05,42.31,19.64,89.16,7.18,177.2,karonda
62.93,22.02,74.18,28.35,56.0,5.75,214.74,karonda
78.55,83.45,62.1,19.49,67.6,6.28,84.76,karonda
47.09,46.38,68.4,25.51,85.78,5.02,190.75,karonda
121.21,24.87,42.2,29.92,48.54,6.14,114.89,karonda
79.8,87.45,50.35,19.79,72.97,6.72,67.67,karonda
110.71,21.8,20.24,28.43,84.24,5.01,174.45,karonda
45.52,25.09,84.24,20.86,85.9,5.05,72.07,karonda
125.44,73.64,70.26,21.11,59.45,5.95,123.33,karonda
62.99,59.51,23.59,21.2,68.07,6.58,174.65,karonda
84.48,72.16,82.75,31.32,71.98,6.95,111.69,karonda
90.59,62.23,65.87,31.79,46.79,7.33,98.95,karonda
88.03,21.34,31.77,21.58,77.93,5.15,81.3,karonda
79.88,47.78,33.11,31.07,63.17,6.63,221.37,karonda
40.65,33.3,43.4,28.55,61.94,6.09,164.61,kokum
110.6,51.24,88.53,24.63,70.08,6.54,87.35,kokum
62.62,72.56,29.96,19.57,62.92,6.16,226.45,kokum
101.74,35.33,56.37,27.69,76.28,7.2,125.42,kokum
123.28,57.04,88.54,31.9,61.35,5.26,89.77,kokum
107.02,82.28,64.63,28.09,74.37,5.72,164.79,kokum
63.74,75.79,82.7,25.07,55.19,5.64,239.27,kokum
83.72,22.35,79.92,27.18,85.82,6.71,217.73,kokum
76.84,53.12,37.65,18.11,50.0,5.49,138.39,kokum
58.44,45.8,24.76,18.21,45.57,6.75,98.07,kokum
40.88,87.35,72.71,27.95,50.15,5.2,206.63,kokum
52.62,83.02,61.54,31.76,64.94,6.04,231.4,kokum
70.85,79.37,85.59,28.23,73.98,5.6,117.36,kokum
83.64,83.71,73.95,24.77,40.69,6.78,182.01,kokum
107.08,46.86,45.38,21.58,76.23,5.48,93.2,kokum
128.82,57.28,80.49,31.73,50.67,5.27,67.42,kokum
54.24,71.17,69.99,23.2,45.27,6.34,226.28,kokum
131.78,55.84,85.39,20.18,71.46,6.38,99.17,kokum
92.19,37.63,65.49,28.05,44.3,5.06,146.42,kokum
112.42,84.31,70.18,26.97,46.29,6.91,100.19,kokum
105.83,66.71,87.36,23.63,69.76,6.36,134.08,kokum
94.92,60.88,29.44,28.1,47.17,5.53,184.69,kokum
87.44,23.81,35.04,23.02,75.39,7.19,152.56,kokum
50.8,34.86,64.2,20.96,83.66,6.56,232.44,kokum
85.22,24.34,71.64,26.7,56.62,6.45,105.65,kokum
116.55,79.87,70.67,27.6,80.39,6.19,139.97,kokum
105.12,25.51,59.52,25.64,47.45,5.9,180.4,kokum
95.19,78.67,31.32,29.75,76.88,5.31,70.78,kokum
119.18,27.34,81.25,23.55,82.38,5.62,245.76,kokum
114.39,31.93,43.99,27.57,69.98,6.75,154.38,kokum
79.05,75.89,85.88,21.28,57.45,6.5,200.14,wood_apple
112.5,89.09,70.16,25.67,47.58,6.02,149.72,wood_apple
71.69,66.75,77.36,22.12,65.05,6.11,110.29,wood_apple
60.37,53.09,39.31,26.59,48.9,5.14,239.03,wood_apple
100.53,46.16,46.98,24.24,56.52,7.46,68.19,wood_apple
113.63,26.89,68.42,27.9,49.65,7.4,93.52,wood_apple
138.2,34.34,47.69,19.4,57.91,7.49,172.29,wood_apple
118.28,34.21,89.18,24.45,54.24,5.41,243.68,wood_apple
72.05,78.34,89.29,23.25,59.12,6.06,68.94,wood_apple
55.71,84.07,22.16,20.71,87.85,6.39,159.04,wood_apple
47.83,39.69,83.56,24.32,67.62,5.83,139.24,wood_apple
114.24,81.02,69.06,24.99,69.49,6.9,126.25,wood_apple
89.82,56.49,70.33,20.51,62.87,7.05,175.17,wood_apple
138.93,33.34,54.13,28.03,48.6,6.47,164.63,wood_apple
103.86,86.75,69.03,31.4,54.48,6.34,68.77,wood_apple
44.17,23.64,82.82,29.86,50.22,6.9,177.31,wood_apple
60.99,56.78,83.09,23.75,82.06,5.13,106.99,wood_apple
121.96,69.18,38.85,22.47,65.39,7.03,154.95,wood_apple
76.85,21.78,55.69,19.9,80.42,7.3,177.61,wood_apple
106.7,26.36,38.13,27.62,79.68,5.33,127.49,wood_apple
101.68,70.21,59.04,23.24,66.2,7.02,152.99,wood_apple
46.77,57.82,86.82,29.62,51.13,6.69,207.51,wood_apple
139.1,64.54,64.33,19.03,57.64,6.79,133.72,wood_apple
57.32,79.31,83.8,28.29,71.41,6.25,153.02,wood_apple
44.44,66.71,67.42,23.61,43.53,7.21,174.48,wood_apple
129.25,39.58,44.98,19.44,67.96,6.29,120.2,wood_apple
72.24,33.35,81.12,29.08,76.31,6.43,121.21,wood_apple
88.95,70.7,79.8,18.24,41.02,7.42,113.82,wood_apple
81.78,79.05,77.83,20.86,66.8,5.18,131.26,wood_apple
71.93,70.04,25.33,27.15,61.11,6.31,95.34,wood_apple
94.71,85.96,55.52,21.08,61.5,5.5,174.93,ber
77.76,89.71,20.51,26.39,60.46,5.45,106.18,ber
135.3,47.79,75.25,24.24,67.82,7.42,81.94,ber
112.39,51.58,64.9,18.9,76.93,5.39,160.04,ber
127.19,67.67,35.04,25.19,70.67,5.07,199.25,ber
127.37,26.4,62.22,20.67,86.92,6.41,190.38,ber
96.34,51.37,70.62,18.31,61.73,7.47,110.41,ber
90.59,76.4,70.89,22.8,89.71,6.06,120.08,ber
104.6,67.51,63.77,23.8,42.67,6.53,133.64,ber
49.29,67.96,70.34,18.51,80.34,6.57,231.47,ber
55.19,40.13,62.99,24.44,77.36,6.85,193.55,ber
52.18,54.2,86.19,28.78,42.14,5.11,90.79,ber
78.85,81.32,62.97,30.75,63.3,5.23,203.04,ber
62.35,63.29,31.74,18.31,60.31,6.03,220.59,ber
85.99,71.62,66.02,27.7,48.5,5.69,241.61,ber
136.05,63.17,68.59,20.07,87.77,7.28,168.89,ber
44.25,78.83,36.77,28.42,51.82,6.64,109.56,ber
86.4,37.86,73.97,22.26,81.53,7.35,219.2,ber
131.91,44.83,72.82,31.61,59.55,6.52,249.37,ber
101.92,68.29,37.72,23.36,83.68,6.33,249.83,ber
125.14,73.74,27.25,29.94,54.6,5.17,243.39,ber
107.58,27.93,33.34,22.63,83.39,6.76,129.48,ber
52.59,49.56,78.46,25.5,68.32,7.44,240.19,ber
118.42,49.73,34.4,23.15,86.68,6.44,110.95,ber
72.47,41.07,33.12,28.88,77.29,5.2,64.37,ber
94.96,34.49,27.85,31.18,44.9,6.99,178.71,ber
67.89,58.78,41.03,22.9,49.87,5.15,221.84,ber
87.98,43.81,84.26,28.56,84.82,7.5,107.47,ber
49.6,59.66,33.81,26.19,75.79,7.0,220.43,ber
54.43,27.91,47.88,22.67,59.09,5.52,121.16,ber
96.61,41.32,62.96,23.77,55.89,6.13,144.35,phalsa
77.84,36.2,25.18,23.37,42.6,6.08,180.17,phalsa
112.78,43.72,39.25,19.31,42.75,5.44,188.62,phalsa
84.87,75.24,49.92,30.56,41.67,7.32,121.61,phalsa
45.86,59.09,44.14,21.52,74.54,5.03,168.82,phalsa
100.46,77.4,23.38,21.67,43.51,5.3,126.67,phalsa
90.77,71.01,26.03,25.65,86.39,6.86,246.29,phalsa
115.32,29.81,65.12,28.39,58.05,7.41,145.63,phalsa
110.86,40.74,45.06,29.96,70.5,7.44,88.98,phalsa
66.24,64.87,49.7,29.1,63.6,7.03,133.54,phalsa
137.74,68.25,25.04,29.01,88.54,6.11,60.82,phalsa
123.93,79.96,50.44,23.1,84.86,6.15,223.74,phalsa
66.13,61.24,80.11,19.17,80.94,5.78,84.31,phalsa
68.56,87.99,57.46,26.44,81.35,6.12,153.78,phalsa
82.3,86.24,85.73,26.36,81.36,6.73,122.47,phalsa
139.47,30.18,62.72,28.63,85.07,6.85,220.24,phalsa
117.75,82.15,66.78,21.47,72.77,6.08,176.36,phalsa
102.43,81.42,75.22,27.57,75.32,6.68,201.65,phalsa
126.86,64.52,52.83,28.34,47.39,5.93,166.82,phalsa
95.81,56.09,80.27,25.17,82.07,6.16,110.51,phalsa
56.0,65.69,51.49,31.93,57.09,7.09,100.28,phalsa
112.44,86.75,78.59,23.7,47.25,6.64,214.54,phalsa
113.41,77.56,20.9,25.99,85.38,5.5,169.98,phalsa
84.54,21.53,85.04,22.47,45.54,5.86,248.85,phalsa
112.48,60.29,41.41,28.98,61.36,5.72,198.73,phalsa
94.4,89.97,78.25,21.16,62.14,5.24,96.23,phalsa
132.65,67.09,34.49,23.92,47.04,5.57,197.59,phalsa
120.03,58.44,56.94,29.59,82.34,5.46,190.04,phalsa
95.05,30.01,89.85,25.89,79.45,6.92,72.06,phalsa
111.34,75.74,63.57,29.08,70.82,6.79,209.51,phalsa
50.78,44.83,83.99,29.75,47.53,6.83,54.41,drumstick
49.52,35.63,62.86,20.81,72.9,6.63,131.9,drumstick
122.71,31.45,89.92,23.49,67.62,6.59,79.09,drumstick
95.05,43.86,79.48,21.1,71.09,6.01,109.65,drumstick
68.14,42.47,89.19,23.81,54.24,6.98,125.19,drumstick
43.69,20.31,43.59,24.43,77.6,6.89,65.52,drumstick
139.87,45.29,58.5,19.78,85.0,5.92,99.8,drumstick
56.61,75.79,56.78,15.57,87.86,6.31,139.65,drumstick
49.95,82.32,42.87,29.34,56.41,6.91,122.23,drumstick
52.74,67.28,83.1,29.17,77.44,7.21,53.74,drumstick
41.57,78.02,72.57,21.96,61.11,5.55,113.21,drumstick
55.96,67.91,38.34,16.8,86.07,5.81,113.0,drumstick
49.27,40.21,52.27,28.36,85.53,6.49,136.66,drumstick
113.28,59.91,59.09,18.67,42.62,7.09,49.28,drumstick
139.69,71.0,74.62,20.88,75.73,5.96,58.98,drumstick
104.1,83.22,80.61,18.53,44.53,5.87,57.22,drumstick
91.02,56.43,57.89,18.56,55.05,7.29,71.1,drumstick
83.23,41.5,39.99,26.3,50.63,5.79,42.64,drumstick
61.33,48.15,44.98,23.76,66.05,5.91,60.6,drumstick
40.75,32.8,74.83,23.28,77.53,6.71,141.81,drumstick
130.42,85.86,81.55,23.53,75.19,7.17,81.78,drumstick
51.12,28.91,48.74,18.98,70.82,7.18,45.31,drumstick
111.12,75.68,75.28,17.97,56.34,5.61,112.96,drumstick
124.05,86.63,71.35,27.75,53.39,5.7,75.64,drumstick
82.88,89.64,62.19,15.66,86.51,6.91,68.01,drumstick
57.22,86.65,29.17,22.43,87.27,6.36,148.84,drumstick
99.63,53.98,26.06,15.87,75.73,5.6,80.26,drumstick
71.48,49.92,26.46,29.81,68.15,7.13,41.66,drumstick
103.12,45.84,47.6,26.35,81.33,5.99,101.65,drumstick
96.55,57.78,54.91,23.42,74.69,6.6,130.33,drumstick
90.7,68.95,21.24,20.71,83.01,6.46,83.47,ivy_gourd
57.02,27.25,33.37,21.95,44.14,7.19,57.46,ivy_gourd
80.6,40.98,58.77,23.89,40.47,5.75,94.95,ivy_gourd
49.02,71.71,35.62,17.07,86.69,5.97,112.1,ivy_gourd
81.07,26.09,87.23,15.53,62.91,6.93,73.32,ivy_gourd
98.0,80.92,52.53,25.95,84.97,6.38,89.81,ivy_gourd
115.3,66.89,31.75,28.48,71.64,6.26,67.45,ivy_gourd
73.12,71.7,85.99,16.6,55.98,6.65,105.56,ivy_gourd
67.88,42.17,25.31,19.27,43.93,6.33,134.73,ivy_gourd
106.18,56.35,23.53,19.25,70.17,6.78,100.12,ivy_gourd
44.05,60.89,20.33,23.49,62.91,6.32,83.45,ivy_gourd
58.7,20.05,53.94,15.43,67.95,5.86,71.23,ivy_gourd
80.83,62.61,86.2,15.08,41.64,6.28,108.28,ivy_gourd
125.65,61.36,49.69,29.42,52.24,5.92,103.66,ivy_gourd
115.13,87.03,56.31,28.83,71.72,7.35,48.69,ivy_gourd
53.2,70.45,49.15,19.04,59.05,6.62,42.22,ivy_gourd
121.14,53.73,28.65,27.02,60.88,5.76,79.13,ivy_gourd
97.68,86.17,51.99,20.48,68.27,6.59,67.5,ivy_gourd
102.53,74.78,73.09,18.29,55.69,5.63,62.35,ivy_gourd
84.38,82.39,67.32,24.42,80.19,5.75,87.27,ivy_gourd
40.8,48.09,26.34,18.2,84.82,6.04,44.1,ivy_gourd
93.01,59.2,66.67,20.35,85.89,6.9,47.81,ivy_gourd
112.55,30.92,65.49,18.27,48.41,5.61,50.11,ivy_gourd
96.4,66.66,42.7,25.88,64.29,6.67,112.45,ivy_gourd
78.6,28.28,41.32,23.9,47.67,6.28,109.66,ivy_gourd
46.66,48.1,55.05,23.78,68.14,6.23,49.55,ivy_gourd
51.85,28.48,87.31,21.64,84.9,6.18,82.69,ivy_gourd
77.66,80.42,20.01,22.81,83.13,5.8,139.65,ivy_gourd
74.83,41.14,64.88,20.22,48.85,6.97,104.86,ivy_gourd
104.74,30.54,66.54,25.18,57.41,6.17,43.09,ivy_gourd
43.66,43.13,72.07,29.47,66.57,6.37,110.89,pointed_gourd
75.1,78.64,55.18,16.29,59.33,7.1,132.61,pointed_gourd
67.55,20.56,61.41,24.84,84.2,6.78,125.71,pointed_gourd
111.97,59.54,45.87,28.0,81.75,7.39,112.61,pointed_gourd
83.81,57.71,58.42,24.04,71.89,5.8,135.49,pointed_gourd
125.23,62.43,45.19,24.36,78.3,7.49,147.87,pointed_gourd
46.92,23.49,54.77,25.09,55.85,6.32,92.97,pointed_gourd
117.36,60.04,73.38,29.75,61.83,6.13,55.71,pointed_gourd
77.56,56.52,63.8,16.03,74.04,7.2,79.45,pointed_gourd
75.15,52.81,36.38,18.13,45.2,6.99,60.9,pointed_gourd
47.82,72.54,86.99,18.98,58.87,5.84,50.23,pointed_gourd
129.77,67.98,79.3,20.33,80.85,6.4,87.93,pointed_gourd
101.22,51.72,77.97,27.54,71.12,6.71,144.13,pointed_gourd
41.39,61.42,56.78,25.19,50.37,6.23,73.35,pointed_gourd
100.71,82.27,89.27,23.92,89.81,7.01,122.48,pointed_gourd
103.61,40.05,25.07,16.91,78.18,6.29,70.91,pointed_gourd
111.87,33.21,85.83,25.79,86.24,6.61,104.81,pointed_gourd
41.97,34.13,35.38,27.88,61.31,6.1,106.99,pointed_gourd
129.33,83.01,52.78,29.26,67.98,7.17,146.77,pointed_gourd
54.55,64.63,35.0,20.61,87.32,6.91,113.93,pointed_gourd
91.17,45.49,76.59,18.72,55.82,6.94,79.79,pointed_gourd
136.55,73.3,33.37,27.17,65.04,6.11,139.13,pointed_gourd
48.6,63.06,83.23,28.52,60.47,5.61,136.41,pointed_gourd
62.16,61.45,21.52,25.57,89.49,5.7,124.9,pointed_gourd
46.79,36.04,44.98,24.62,76.17,6.37,87.04,pointed_gourd
49.88,55.34,60.73,18.5,72.24,7.47,61.9,pointed_gourd
101.07,59.19,88.93,22.7,67.04,6.95,82.25,pointed_gourd
101.81,47.46,45.04,16.99,79.77,6.41,77.34,pointed_gourd
79.21,22.3,62.76,17.4,53.47,7.34,81.1,pointed_gourd
135.67,73.29,26.69,26.83,52.74,5.57,115.49,pointed_gourd
133.7,80.03,68.08,24.62,61.08,6.76,49.55,cluster_bean
91.68,47.9,41.39,29.14,49.09,7.16,84.35,cluster_bean
59.68,58.82,32.89,28.26,53.37,6.73,59.22,cluster_bean
139.23,29.04,59.27,29.45,48.58,6.59,116.66,cluster_bean
40.09,55.79,70.82,22.17,54.15,6.42,72.75,cluster_bean
92.82,64.08,86.74,29.1,49.75,7.14,38.54,cluster_bean
104.58,87.79,20.56,23.49,82.74,6.79,44.0,cluster_bean
94.78,79.47,58.2,25.07,80.56,7.31,108.38,cluster_bean
90.85,34.62,25.31,29.66,69.58,7.42,71.32,cluster_bean
79.67,83.07,81.52,25.94,63.31,6.76,38.92,cluster_bean
69.24,56.83,28.37,21.23,46.29,6.77,47.31,cluster_bean
131.13,58.03,64.28,28.92,83.53,7.13,105.45,cluster_bean
56.29,54.18,87.55,20.54,61.28,7.48,58.55,cluster_bean
94.9,74.21,82.61,23.92,66.76,7.26,115.67,cluster_bean
71.52,20.55,21.9,27.48,85.84,6.79,81.57,cluster_bean
96.8,62.45,25.05,29.62,89.0,7.19,100.62,cluster_bean
131.29,73.26,46.18,22.87,71.92,7.18,32.28,cluster_bean
67.46,36.48,35.38,27.0,80.83,6.21,57.35,cluster_bean
108.14,56.99,65.94,28.5,51.56,6.63,62.05,cluster_bean
118.91,77.37,23.03,27.49,83.47,6.26,61.06,cluster_bean
95.01,59.44,31.89,24.63,83.25,6.15,90.63,cluster_bean
101.48,31.48,67.03,24.86,58.51,6.19,83.05,cluster_bean
98.65,39.32,82.35,24.27,58.35,6.01,65.13,cluster_bean
86.06,22.21,89.62,20.65,65.39,6.73,100.5,cluster_bean
53.49,79.99,59.86,20.27,75.2,6.91,56.68,cluster_bean
60.74,25.14,82.38,25.94,56.91,6.6,106.13,cluster_bean
85.85,30.24,80.41,29.51,44.46,6.92,77.96,cluster_bean
124.21,24.68,45.37,26.13,66.23,7.5,97.7,cluster_bean
101.17,27.8,31.54,23.39,67.78,7.49,37.36,cluster_bean
64.62,23.99,36.59,21.72,88.52,6.11,91.62,cluster_bean
81.62,41.64,48.58,29.56,68.34,7.1,89.83,broad_bean
60.81,34.0,54.15,27.97,42.41,6.34,93.29,broad_bean
61.43,60.69,26.73,27.88,75.21,6.4,72.81,broad_bean
111.15,66.0,66.71,25.59,69.63,7.2,112.79,broad_bean
106.11,53.69,60.39,20.41,79.22,6.46,46.88,broad_bean
46.16,45.08,59.49,22.84,64.89,6.47,48.67,broad_bean
70.87,77.23,48.33,28.87,76.88,7.35,37.41,broad_bean
109.11,38.04,45.36,23.18,54.46,7.26,92.67,broad_bean
129.26,63.78,63.42,25.14,86.04,6.49,88.86,broad_bean
112.2,27.48,62.25,28.93,76.23,7.47,60.15,broad_bean
126.32,33.59,23.35,26.01,63.66,6.51,77.84,broad_bean
114.55,67.97,48.56,22.43,64.19,7.31,118.03,broad_bean
136.08,70.94,49.26,22.21,78.19,6.94,34.17,broad_bean
128.19,24.35,64.91,26.29,87.92,6.56,53.85,broad_bean
105.51,30.72,85.14,24.91,89.96,6.99,78.71,broad_bean
130.59,21.75,82.65,20.84,84.06,6.19,112.93,broad_bean
70.34,45.28,63.14,21.47,41.13,6.21,98.55,broad_bean
126.53,75.8,35.18,24.69,65.65,7.32,84.38,broad_bean
129.66,66.68,25.34,27.44,89.65,6.14,69.51,broad_bean
111.05,58.08,34.62,26.1,46.05,7.29,68.86,broad_bean
76.56,82.71,54.25,24.61,44.33,6.73,39.12,broad_bean
100.91,63.41,69.87,20.8,50.35,6.7,115.75,broad_bean
115.52,66.29,83.47,25.85,69.15,6.33,115.25,broad_bean
125.49,30.77,56.17,25.21,78.64,7.1,80.8,broad_bean
93.24,89.0,67.6,20.62,71.75,6.63,108.67,broad_bean
74.09,67.44,34.18,28.07,48.72,6.29,92.44,broad_bean
78.21,50.29,69.28,23.58,76.95,7.41,71.95,broad_bean
51.58,44.03,78.97,22.07,62.89,6.13,113.28,broad_bean
49.69,33.24,57.84,28.86,55.61,6.6,60.05,broad_bean
78.61,47.05,86.59,23.88,54.24,6.52,102.29,broad_bean
90.2,79.8,84.26,23.59,78.66,6.63,116.93,yardlong_bean
79.49,27.68,37.93,20.39,65.6,6.53,38.58,yardlong_bean
106.96,66.35,88.77,21.95,69.86,7.0,38.95,yardlong_bean
67.64,44.58,62.84,29.35,50.56,6.51,115.54,yardlong_bean
82.08,89.96,62.37,21.62,59.41,6.11,115.79,yardlong_bean
73.47,38.32,81.33,25.26,82.74,6.27,40.29,yardlong_bean
57.44,23.12,31.6,26.37,45.85,7.12,41.12,yardlong_bean
101.7,59.8,28.07,29.33,86.91,7.01,37.22,yardlong_bean
45.2,51.83,27.71,27.74,62.51,7.18,66.95,yardlong_bean
50.14,84.1,53.97,24.98,76.81,7.35,52.98,yardlong_bean
89.07,36.07,34.84,25.91,54.17,7.31,106.98,yardlong_bean
87.79,56.62,72.45,24.52,43.97,6.03,32.14,yardlong_bean
95.43,31.46,31.55,21.71,47.72,7.43,40.5,yardlong_bean
96.87,61.16,85.09,25.44,79.45,6.91,94.75,yardlong_bean
50.07,22.09,29.59,27.82,59.41,6.05,115.06,yardlong_bean
64.43,45.73,65.9,28.17,74.72,6.71,114.32,yardlong_bean
113.89,28.35,85.7,21.81,58.96,7.24,62.08,yardlong_bean
78.09,50.96,34.33,24.07,45.76,6.13,36.15,yardlong_bean
86.8,70.56,22.34,29.15,74.61,6.08,79.29,yardlong_bean
123.75,50.09,60.11,22.07,41.75,6.35,98.95,yardlong_bean
126.14,57.18,71.49,20.99,75.8,6.31,65.33,yardlong_bean
134.35,52.18,58.33,28.34,87.16,6.32,48.65,yardlong_bean
43.86,76.55,77.25,22.08,58.85,6.31,44.2,yardlong_bean
90.04,36.83,35.83,25.11,74.22,6.74,64.45,yardlong_bean
82.88,44.3,52.04,23.33,58.98,6.01,46.07,yardlong_bean
79.27,68.13,22.48,21.2,85.4,6.74,45.86,yardlong_bean
84.67,48.41,62.44,27.72,69.13,6.62,65.83,yardlong_bean
63.01,37.22,65.55,23.18,41.3,6.25,46.37,yardlong_bean
111.21,85.88,48.03,23.05,78.08,6.03,63.83,yardlong_bean
78.79,25.26,39.58,24.27,44.88,6.97,110.13,yardlong_bean
73.29,47.87,87.17,25.46,71.44,6.11,33.54,fava_bean
46.94,35.27,74.28,21.56,52.8,6.4,72.78,fava_bean
98.46,30.22,84.76,27.9,86.64,6.33,59.17,fava_bean
41.78,31.37,44.25,26.95,80.82,6.46,91.81,fava_bean
67.76,69.28,40.02,27.59,47.01,6.27,79.62,fava_bean
113.62,51.06,55.42,24.7,82.95,6.82,119.57,fava_bean
107.43,89.59,57.99,21.62,46.96,6.47,82.91,fava_bean
105.77,87.1,73.9,23.47,71.23,6.16,57.93,fava_bean
81.52,56.48,79.47,23.28,79.96,6.53,70.73,fava_bean
128.81,85.86,89.29,24.35,55.49,6.93,31.98,fava_bean
42.05,65.3,66.18,26.14,67.28,7.27,87.27,fava_bean
84.33,41.27,88.38,21.94,86.94,6.08,55.66,fava_bean
120.26,70.77,42.67,23.15,56.48,7.27,92.94,fava_bean
114.52,76.29,35.61,23.15,82.41,7.36,66.45,fava_bean
126.11,43.07,59.74,20.73,51.98,6.3,57.09,fava_bean
126.97,79.82,58.27,27.93,52.36,6.95,108.75,fava_bean
82.61,82.8,85.41,24.39,56.71,6.38,110.61,fava_bean
48.18,66.41,42.01,20.96,42.1,6.76,94.59,fava_bean
72.42,51.03,82.28,28.41,81.92,6.21,104.56,fava_bean
89.21,73.91,64.22,22.24,60.18,6.24,85.97,fava_bean
40.35,89.55,84.96,21.68,69.15,6.89,89.06,fava_bean
137.05,46.39,72.57,22.92,70.43,6.55,44.87,fava_bean
46.88,65.24,85.95,21.35,77.59,6.66,117.48,fava_bean
121.78,21.03,43.73,26.4,76.74,6.48,78.75,fava_bean
51.7,36.31,82.47,24.4,57.77,6.55,87.82,fava_bean
40.33,60.38,79.89,26.88,80.71,6.38,57.37,fava_bean
88.38,37.41,38.36,22.84,82.86,7.28,88.76,fava_bean
43.08,27.19,75.24,24.37,83.11,6.05,34.42,fava_bean
75.96,68.94,79.02,28.56,50.64,7.4,56.29,fava_bean
44.44,86.91,48.86,27.75,64.17,6.36,33.24,fava_bean
76.13,31.36,65.63,24.81,85.73,6.8,111.66,lima_bean
100.5,23.84,72.41,28.88,87.89,7.14,91.53,lima_bean
89.58,37.28,59.78,24.72,57.12,6.76,99.9,lima_bean
105.54,69.18,54.91,23.36,75.32,6.27,62.03,lima_bean
110.57,45.13,78.43,24.8,72.42,6.58,98.74,lima_bean
44.22,79.57,88.39,22.66,54.09,6.8,74.98,lima_bean
117.92,29.93,39.87,27.84,64.35,6.59,89.51,lima_bean
43.11,49.66,52.85,24.03,65.71,6.19,98.81,lima_bean
91.67,68.53,58.39,28.19,59.33,6.57,58.71,lima_bean
69.38,79.12,50.71,21.35,76.26,7.22,58.96,lima_bean
132.17,35.01,76.71,27.25,56.43,7.17,105.82,lima_bean
66.85,57.38,67.61,25.53,41.74,6.5,117.92,lima_bean
65.16,73.38,24.67,29.41,47.15,7.15,86.97,lima_bean
54.59,64.46,75.34,30.0,41.18,7.37,80.43,lima_bean
68.56,33.56,40.79,24.21,47.74,6.34,66.35,lima_bean
71.49,40.15,66.01,25.19,89.04,6.01,84.19,lima_bean
41.74,66.82,81.16,26.19,70.31,7.22,85.15,lima_bean
118.02,76.26,30.55,28.09,76.71,6.99,107.3,lima_bean
122.48,45.13,29.33,28.91,54.96,6.68,85.26,lima_bean
126.01,88.95,42.44,23.05,78.53,6.02,42.77,lima_bean
70.54,61.33,53.0,21.08,66.37,6.8,63.92,lima_bean
69.0,25.03,34.4,22.18,65.27,6.91,40.23,lima_bean
44.07,68.36,75.23,21.76,83.28,6.87,79.94,lima_bean
133.36,45.24,57.49,27.08,51.38,6.48,75.65,lima_bean
131.61,34.23,49.93,27.74,45.1,6.66,69.36,lima_bean
43.04,25.82,20.94,25.04,48.42,6.77,92.52,lima_bean
128.65,27.19,68.36,25.48,85.33,6.46,97.4,lima_bean
108.81,64.05,58.3,27.93,48.19,6.58,111.17,lima_bean
56.87,33.95,56.87,24.46,82.2,7.39,48.44,lima_bean
42.46,45.54,80.06,25.61,82.19,6.8,63.1,lima_bean
125.12,81.48,30.5,22.81,56.33,7.45,93.72,adzuki_bean
73.56,76.1,50.41,23.86,64.28,6.59,69.05,adzuki_bean
125.96,65.39,59.68,29.57,85.58,6.44,105.62,adzuki_bean
129.84,88.57,63.65,20.48,59.93,7.29,82.2,adzuki_bean
85.12,69.11,72.99,27.24,51.04,6.2,38.45,adzuki_bean
102.97,75.54,72.95,25.8,65.29,6.83,106.0,adzuki_bean
66.93,45.49,69.54,21.92,79.4,6.54,78.95,adzuki_bean
76.66,38.86,64.92,27.88,48.62,6.15,80.39,adzuki_bean
122.99,36.1,24.8,22.26,41.25,6.22,68.06,adzuki_bean
52.05,34.01,26.54,27.85,80.42,6.55,60.52,adzuki_bean
87.81,32.85,30.6,29.35,43.19,7.12,36.9,adzuki_bean
79.0,20.28,80.67,25.74,81.86,7.01,111.77,adzuki_bean
116.12,54.24,32.03,26.42,60.84,7.23,109.39,adzuki_bean
110.53,45.12,86.61,22.74,41.32,7.45,43.0,adzuki_bean
88.66,50.24,89.42,28.36,88.7,6.92,102.01,adzuki_bean
