N,P,K,temperature,humidity,ph,rainfall,label,season,month,state
103.19,53.4,32.68,25.29,86.32,6.38,177.29,coffee,Perennial,5,TN
63.13,56.77,27.81,25.37,77.68,6.27,237.39,coffee,Perennial,2,KA
92.42,30.52,44.42,20.42,78.34,5.85,158.02,coffee,Perennial,5,KL
71.91,18.87,42.42,22.47,83.41,6.42,268.73,coffee,Perennial,5,KA
92.58,64.87,52.05,19.23,69.2,5.74,218.26,coffee,Perennial,2,KA
51.58,47.79,56.99,24.99,67.42,5.44,266.53,coffee,Perennial,9,AP
69.46,60.59,63.85,18.76,84.36,6.43,229.84,coffee,Perennial,5,TN
62.78,58.63,55.38,20.38,75.99,6.58,250.45,coffee,Perennial,11,KA
90.38,32.82,69.6,19.82,78.96,5.92,181.79,coffee,Perennial,9,KL
62.86,63.02,58.84,21.2,74.16,6.09,257.35,coffee,Perennial,8,AP
77.88,48.97,61.32,21.94,64.9,6.26,153.96,coffee,Perennial,9,KL
74.8,55.2,80.72,24.33,73.82,5.92,225.0,coffee,Perennial,6,KL
60.77,60.78,57.83,27.81,79.24,5.57,221.52,coffee,Perennial,8,NE
101.41,29.23,83.46,25.56,68.97,5.82,283.13,coffee,Perennial,12,TN
84.6,39.99,79.49,22.46,84.7,5.77,201.58,coffee,Perennial,3,KA
45.69,68.79,48.07,26.18,73.99,6.0,152.57,coffee,Perennial,3,KL
79.88,60.87,40.84,14.99,86.6,5.71,265.47,coffee,Perennial,10,KL
78.46,30.86,58.02,21.95,75.74,6.39,206.1,coffee,Perennial,9,AP
86.91,57.9,39.19,17.62,70.99,6.11,262.82,coffee,Perennial,1,TN
50.95,33.34,30.61,15.35,72.54,6.69,280.38,coffee,Perennial,5,NE
79.19,67.63,61.95,14.62,72.01,6.08,221.63,coffee,Perennial,3,TN
51.89,22.74,53.84,21.49,65.95,6.52,242.31,coffee,Perennial,5,TN
87.65,50.08,67.6,17.27,79.67,6.38,239.55,coffee,Perennial,5,NE
105.59,54.61,42.73,15.53,83.82,5.82,296.07,coffee,Perennial,6,NE
89.75,31.59,66.31,26.42,61.44,5.69,248.82,coffee,Perennial,8,KL
92.98,44.06,37.41,23.26,73.49,5.62,161.78,coffee,Perennial,1,TN
85.51,65.09,47.14,15.95,67.76,5.71,251.34,coffee,Perennial,12,AP
58.02,39.75,61.15,26.04,81.63,5.72,149.49,coffee,Perennial,8,KL
65.47,29.71,67.24,20.81,73.35,5.8,201.69,coffee,Perennial,11,NE
95.31,56.87,71.0,25.95,78.15,5.66,194.25,coffee,Perennial,5,KA
62.33,66.13,67.35,17.45,60.38,5.53,186.95,coffee,Perennial,12,KL
96.48,56.44,67.47,21.14,64.3,5.95,291.55,coffee,Perennial,11,TN
101.36,35.2,61.4,25.02,73.58,5.54,302.09,coffee,Perennial,8,NE
110.89,34.33,68.07,22.07,81.26,5.9,238.17,coffee,Perennial,11,KL
97.07,66.68,61.04,21.24,70.35,6.1,214.98,coffee,Perennial,11,KL
55.11,32.33,91.3,22.41,72.54,6.59,308.28,coffee,Perennial,12,KA
99.63,29.4,62.21,15.83,65.72,6.12,284.94,coffee,Perennial,2,KL
82.52,69.85,46.21,22.36,86.15,5.53,254.04,coffee,Perennial,5,NE
87.08,45.6,91.19,19.16,79.11,5.84,166.48,coffee,Perennial,5,AP
98.0,57.01,69.72,24.96,75.26,5.36,232.94,coffee,Perennial,11,TN
86.24,42.87,49.6,18.61,68.35,6.44,299.12,coffee,Perennial,2,TN
54.81,34.67,61.24,19.39,78.43,6.31,264.68,coffee,Perennial,7,TN
78.21,34.27,44.47,25.12,78.77,6.03,252.55,coffee,Perennial,12,KL
77.93,69.15,72.41,19.53,67.8,6.42,252.83,coffee,Perennial,1,TN
87.42,41.25,39.72,27.02,83.47,5.56,281.26,coffee,Perennial,7,TN
59.33,35.31,35.99,22.95,75.51,5.93,282.65,coffee,Perennial,10,KA
102.9,64.58,39.6,25.8,81.37,6.1,213.85,coffee,Perennial,11,NE
62.39,73.51,50.26,22.32,77.77,5.78,207.09,coffee,Perennial,12,KL
71.94,45.68,89.77,25.91,77.13,6.08,170.3,coffee,Perennial,3,NE
95.54,36.87,71.36,22.42,76.15,6.17,135.0,coffee,Perennial,3,AP
88.84,45.45,66.23,24.96,81.89,5.45,284.79,coffee,Perennial,5,KA
84.68,55.22,49.4,24.14,88.21,5.43,199.1,coffee,Perennial,9,AP
101.89,28.64,68.37,17.54,70.08,5.52,229.84,coffee,Perennial,3,KA
107.1,21.47,73.85,19.51,83.49,6.09,285.8,coffee,Perennial,4,AP
89.75,44.48,52.82,23.71,81.95,5.89,276.38,coffee,Perennial,11,KA
64.44,35.82,68.2,21.58,70.09,5.44,233.36,coffee,Perennial,8,KL
60.6,48.33,45.09,22.74,74.4,5.97,177.68,coffee,Perennial,6,TN
82.29,42.14,74.7,16.78,65.17,6.25,191.47,coffee,Perennial,6,TN
54.97,39.89,73.7,23.52,60.0,5.68,266.74,coffee,Perennial,7,TN
83.14,66.04,53.27,21.54,70.09,6.62,203.73,coffee,Perennial,7,KA
86.34,25.17,50.95,18.87,76.3,5.57,247.74,coffee,Perennial,6,TN
106.64,42.96,51.16,25.98,81.09,6.27,159.5,coffee,Perennial,12,AP
101.82,78.0,79.08,28.12,68.74,6.61,288.87,coffee,Perennial,9,KL
90.78,55.44,32.3,16.58,69.95,5.65,212.09,coffee,Perennial,12,KL
62.39,68.52,57.1,21.8,82.26,6.16,257.59,coffee,Perennial,3,AP
85.21,73.14,80.19,21.63,83.04,6.5,254.42,coffee,Perennial,12,NE
64.0,58.07,86.96,24.32,65.48,5.71,225.14,coffee,Perennial,10,AP
55.69,50.11,55.51,22.22,65.97,6.05,243.05,coffee,Perennial,6,TN
51.6,33.05,55.91,17.45,70.47,5.76,311.46,coffee,Perennial,2,KA
67.33,46.62,51.6,15.63,77.27,6.32,291.81,coffee,Perennial,9,KA
70.17,63.19,77.2,26.01,77.43,5.87,288.27,coffee,Perennial,9,KA
75.43,39.9,74.07,18.14,74.14,5.85,271.49,coffee,Perennial,4,KL
109.87,39.91,82.46,26.76,72.42,5.55,195.62,coffee,Perennial,9,KA
85.51,42.18,37.23,23.98,80.95,6.29,230.34,coffee,Perennial,7,TN
75.13,27.04,56.59,15.92,63.5,6.22,290.87,coffee,Perennial,8,KL
98.35,69.38,77.71,29.47,69.31,6.13,198.03,coffee,Perennial,3,KL
100.98,40.73,33.98,25.08,67.19,6.1,266.28,coffee,Perennial,12,NE
74.66,49.17,43.69,23.26,77.58,5.62,293.43,coffee,Perennial,5,KL
41.76,45.02,74.88,18.45,74.5,5.34,277.2,coffee,Perennial,4,TN
104.16,35.43,48.1,16.24,79.46,5.99,168.9,coffee,Perennial,6,TN
53.49,51.85,93.93,23.27,78.08,5.86,156.37,coffee,Perennial,3,AP
58.96,63.71,65.94,19.3,86.06,5.58,232.65,coffee,Perennial,12,KL
46.88,46.89,65.32,23.22,79.82,5.71,233.84,coffee,Perennial,11,KL
62.46,41.7,62.73,18.53,66.76,6.34,143.91,coffee,Perennial,12,TN
74.24,58.26,52.06,15.77,72.77,5.53,269.48,coffee,Perennial,3,KL
97.6,48.43,72.89,19.79,72.13,5.82,188.21,coffee,Perennial,12,KA
73.15,33.43,38.6,26.18,74.87,6.08,295.96,coffee,Perennial,1,NE
62.28,52.49,55.27,23.86,79.85,5.85,200.66,coffee,Perennial,10,KL
80.07,60.02,68.66,18.95,69.64,6.57,280.9,coffee,Perennial,3,KA
103.82,61.73,74.08,14.51,75.92,5.84,210.14,coffee,Perennial,5,AP
66.14,37.85,40.47,19.8,83.9,5.9,199.01,coffee,Perennial,4,AP
103.07,32.04,59.09,22.87,65.42,5.96,155.96,coffee,Perennial,4,AP
86.37,40.32,46.58,20.61,65.05,6.14,298.98,coffee,Perennial,11,NE
62.53,50.24,37.69,22.92,75.3,6.2,264.68,coffee,Perennial,10,KL
91.21,68.37,82.61,22.02,73.92,6.27,232.9,coffee,Perennial,10,KL
63.59,62.31,48.66,19.33,83.94,5.84,207.42,coffee,Perennial,7,TN
66.73,67.81,75.57,17.47,80.74,5.38,203.24,coffee,Perennial,7,KA
61.15,50.79,62.39,18.97,81.25,6.23,221.13,coffee,Perennial,11,KA
103.11,39.57,78.09,16.35,75.41,6.19,260.54,coffee,Perennial,11,NE
60.69,52.48,73.65,26.29,77.18,5.63,177.67,coffee,Perennial,10,KA
89.66,64.27,82.93,21.79,78.22,6.2,254.27,coffee,Perennial,5,AP
63.45,43.34,65.34,13.57,75.8,5.65,249.97,coffee,Perennial,11,TN
92.74,43.09,56.81,17.7,66.72,6.13,267.94,coffee,Perennial,6,TN
86.78,23.31,76.16,17.07,78.16,6.03,166.48,coffee,Perennial,1,NE
68.04,33.59,65.11,16.27,72.56,5.76,181.07,coffee,Perennial,6,TN
102.95,66.11,86.5,23.35,83.1,6.28,198.5,coffee,Perennial,11,KA
62.41,57.09,40.92,18.06,76.58,6.52,223.95,coffee,Perennial,1,NE
102.63,58.03,76.81,29.87,76.54,6.43,171.99,coffee,Perennial,10,KA
81.79,25.89,69.29,22.14,72.8,5.52,276.2,coffee,Perennial,9,KA
52.0,40.78,80.51,17.38,73.83,6.02,273.99,coffee,Perennial,6,TN
61.47,60.73,48.05,19.54,84.12,5.89,244.68,coffee,Perennial,8,TN
48.14,45.68,34.6,18.0,75.76,6.23,266.41,coffee,Perennial,2,AP
82.27,40.54,56.48,16.78,67.36,6.06,227.87,coffee,Perennial,6,AP
92.1,34.41,79.2,18.69,69.45,6.41,207.9,coffee,Perennial,8,KA
84.52,56.19,46.31,16.26,81.26,5.99,178.49,coffee,Perennial,4,NE
88.47,59.72,75.71,16.35,80.83,6.48,154.59,coffee,Perennial,5,KL
85.6,56.27,42.37,22.84,72.9,6.12,189.91,coffee,Perennial,12,KL
55.61,52.6,77.82,19.33,81.25,5.87,287.03,coffee,Perennial,5,KL
100.89,20.15,65.23,14.86,82.19,6.76,174.92,coffee,Perennial,10,TN
102.57,54.71,84.25,22.35,66.71,5.83,150.31,coffee,Perennial,2,KA
60.31,56.04,52.93,25.51,69.15,6.08,265.36,coffee,Perennial,7,NE
82.45,58.36,85.59,14.36,65.93,5.63,182.8,coffee,Perennial,10,TN
68.83,25.56,32.41,25.73,69.19,5.78,201.78,coffee,Perennial,5,KL
47.19,40.34,75.43,19.84,72.4,6.33,212.26,coffee,Perennial,1,TN
90.46,40.28,66.19,27.32,65.92,5.82,286.3,coffee,Perennial,3,TN
52.96,49.57,58.79,15.38,76.54,5.62,253.44,coffee,Perennial,11,NE
69.83,27.33,89.56,29.98,81.09,5.7,225.46,coffee,Perennial,9,NE
102.59,49.27,76.76,14.75,86.87,5.93,227.35,coffee,Perennial,10,KL
55.22,58.19,76.34,24.73,78.74,5.47,167.95,coffee,Perennial,12,NE
91.71,64.26,33.37,15.04,81.38,5.84,264.35,coffee,Perennial,6,KA
53.94,38.06,36.38,16.28,66.89,6.16,275.74,coffee,Perennial,12,AP
59.52,42.71,74.78,18.18,70.58,6.26,243.11,coffee,Perennial,1,TN
87.06,51.43,47.49,25.38,70.89,5.17,243.27,tea,Perennial,8,WB
53.0,37.19,47.37,12.8,83.96,4.74,218.64,tea,Perennial,9,WB
74.45,68.66,35.39,25.79,85.44,4.92,163.75,tea,Perennial,6,HP
68.65,48.66,87.27,22.31,71.79,5.56,287.5,tea,Perennial,5,AS
115.54,36.22,44.33,24.53,90.65,4.91,175.72,tea,Perennial,6,KL
77.13,68.23,77.29,23.4,71.28,5.35,260.8,tea,Perennial,5,KL
54.62,35.63,70.97,27.96,89.71,5.1,196.59,tea,Perennial,12,AS
53.51,38.25,46.85,18.32,78.89,5.72,256.81,tea,Perennial,2,KL
59.54,42.28,77.91,22.08,83.02,5.37,230.63,tea,Perennial,8,AS
97.26,27.19,63.5,15.41,76.93,5.06,219.68,tea,Perennial,2,WB
59.12,65.41,43.61,20.51,79.92,5.33,171.73,tea,Perennial,4,TN
101.72,29.33,64.46,20.5,77.13,5.25,256.26,tea,Perennial,12,TN
101.02,33.06,76.17,26.13,88.72,4.77,284.53,tea,Perennial,7,TN
70.94,43.5,78.01,23.03,74.47,5.06,226.29,tea,Perennial,5,HP
58.27,48.2,80.64,19.91,85.85,4.39,222.35,tea,Perennial,12,AS
105.8,37.89,52.32,26.36,82.03,5.05,234.62,tea,Perennial,7,KL
53.23,60.41,81.74,21.82,79.36,5.6,287.38,tea,Perennial,5,AS
102.52,33.51,63.41,24.04,81.48,5.43,135.0,tea,Perennial,4,AS
73.56,40.02,73.76,14.99,81.8,5.69,159.25,tea,Perennial,10,HP
66.11,65.21,48.59,23.63,72.75,4.92,272.02,tea,Perennial,9,AS
58.73,39.83,77.58,20.93,83.45,4.89,267.03,tea,Perennial,9,HP
105.42,49.37,65.11,23.81,74.11,5.3,270.25,tea,Perennial,10,TN
58.32,56.68,83.9,21.91,79.76,5.69,256.41,tea,Perennial,7,AS
45.64,56.84,49.41,13.94,81.89,4.83,245.9,tea,Perennial,10,TN
102.11,49.23,61.26,17.88,82.45,4.61,141.48,tea,Perennial,2,HP
107.79,63.56,64.46,25.52,75.85,5.01,206.9,tea,Perennial,1,WB
87.36,28.23,35.59,27.67,77.84,4.29,199.07,tea,Perennial,5,AS
75.06,49.84,80.37,27.56,84.79,5.3,199.17,tea,Perennial,3,KL
52.28,70.94,38.85,21.44,74.59,4.89,305.31,tea,Perennial,7,TN
71.79,44.53,77.15,22.82,81.46,4.63,220.01,tea,Perennial,2,HP
112.67,26.61,59.1,24.78,73.47,5.34,156.74,tea,Perennial,9,KL
88.63,64.42,38.59,23.69,79.27,4.89,291.35,tea,Perennial,7,TN
120.0,69.05,44.99,23.36,73.79,4.49,233.83,tea,Perennial,10,AS
109.34,48.21,60.11,16.84,69.25,5.03,273.93,tea,Perennial,3,HP
105.52,57.95,55.42,21.22,80.0,4.76,222.6,tea,Perennial,9,TN
96.89,64.65,51.36,16.76,73.76,4.5,249.43,tea,Perennial,3,HP
81.16,57.28,62.34,17.86,74.37,5.45,234.29,tea,Perennial,7,HP
80.39,39.01,69.38,15.38,86.51,4.78,260.29,tea,Perennial,12,AS
89.88,37.83,45.78,22.05,81.69,4.67,273.14,tea,Perennial,9,KL
70.49,60.33,44.7,27.31,72.23,5.75,277.08,tea,Perennial,5,WB
97.03,57.66,47.72,17.92,72.07,5.39,210.25,tea,Perennial,2,HP
78.03,45.53,42.55,20.83,90.38,4.2,235.34,tea,Perennial,4,KL
78.93,68.18,83.46,17.74,66.44,5.08,231.73,tea,Perennial,3,AS
117.33,48.5,42.54,26.17,78.75,5.04,258.49,tea,Perennial,1,KL
58.56,28.73,86.32,21.0,79.28,5.29,211.25,tea,Perennial,4,AS
61.76,52.55,79.1,18.63,72.1,5.12,246.5,tea,Perennial,1,HP
92.37,64.9,88.84,13.74,68.96,5.05,221.27,tea,Perennial,1,HP
47.13,54.92,74.38,25.33,71.82,5.6,200.39,tea,Perennial,12,TN
88.09,61.12,70.57,21.98,89.14,5.27,163.09,tea,Perennial,4,AS
57.22,55.07,55.83,22.89,83.35,5.43,163.36,tea,Perennial,7,KL
106.51,41.9,33.48,25.98,75.91,4.91,176.24,tea,Perennial,5,TN
102.85,55.48,73.7,20.33,83.65,4.89,225.96,tea,Perennial,8,HP
78.07,33.74,54.48,25.59,80.51,4.86,222.97,tea,Perennial,7,WB
84.43,27.11,63.63,18.59,83.38,4.73,224.07,tea,Perennial,7,TN
84.49,69.46,77.21,21.52,80.27,4.77,227.72,tea,Perennial,2,KL
100.84,61.13,74.93,16.38,79.41,5.52,233.4,tea,Perennial,4,WB
67.64,26.06,63.5,15.29,80.09,4.49,184.01,tea,Perennial,7,WB
69.5,45.45,59.69,26.18,86.87,5.69,265.34,tea,Perennial,3,HP
112.86,36.23,47.73,17.69,83.28,5.14,284.32,tea,Perennial,3,TN
87.51,47.04,47.24,16.29,72.37,5.66,285.98,tea,Perennial,2,HP
100.77,35.62,64.58,25.54,84.56,4.92,207.82,tea,Perennial,7,KL
79.42,45.42,39.03,19.47,88.57,4.86,149.71,tea,Perennial,3,AS
98.06,68.59,81.53,19.79,70.54,4.88,278.48,tea,Perennial,2,AS
86.05,21.19,44.64,25.97,94.47,5.22,205.68,tea,Perennial,6,TN
105.97,51.88,71.62,17.87,79.54,5.08,204.13,tea,Perennial,6,TN
99.61,67.95,43.54,22.29,73.61,5.62,151.64,tea,Perennial,3,AS
58.72,45.44,52.86,22.79,81.0,5.17,175.84,tea,Perennial,7,WB
48.05,48.89,68.25,28.57,68.12,5.55,301.07,tea,Perennial,9,HP
59.77,65.52,41.11,20.0,80.88,5.29,221.15,tea,Perennial,11,HP
84.13,63.8,87.8,21.02,79.62,4.94,200.45,tea,Perennial,11,TN
84.07,38.52,39.09,16.13,85.79,5.41,277.38,tea,Perennial,7,TN
66.24,29.44,71.93,22.29,73.67,5.16,291.44,tea,Perennial,2,KL
88.98,44.47,45.53,17.95,84.08,4.95,283.92,tea,Perennial,3,HP
77.03,46.98,60.97,20.37,86.78,4.48,262.12,tea,Perennial,11,AS
104.97,59.84,51.96,28.6,83.75,4.96,216.65,tea,Perennial,2,WB
98.91,40.42,45.63,17.67,75.71,4.83,195.5,tea,Perennial,8,HP
66.61,40.71,50.2,25.23,72.77,5.36,135.07,tea,Perennial,6,KL
107.51,60.11,51.77,25.5,80.93,5.05,225.22,tea,Perennial,5,TN
55.39,35.11,74.55,18.27,75.43,4.73,252.38,tea,Perennial,10,TN
72.65,22.26,76.02,17.35,76.99,4.77,154.36,tea,Perennial,2,TN
105.88,49.36,73.94,18.19,82.13,5.22,257.76,tea,Perennial,11,KL
79.08,50.07,81.41,24.82,85.87,4.62,256.81,tea,Perennial,12,AS
79.71,22.19,55.29,23.28,72.35,4.69,192.73,tea,Perennial,2,AS
81.85,66.15,72.28,23.69,83.27,4.43,196.78,tea,Perennial,11,WB
91.6,47.59,48.21,13.95,87.28,5.78,271.94,tea,Perennial,6,AS
90.55,30.71,57.26,24.62,86.22,5.39,199.66,tea,Perennial,5,WB
81.66,27.42,61.41,16.83,74.67,5.49,198.25,tea,Perennial,2,AS
90.38,37.89,61.7,21.29,77.34,4.77,252.9,tea,Perennial,1,KL
80.62,54.65,44.19,18.33,87.76,4.8,233.65,tea,Perennial,12,TN
92.24,25.81,43.72,23.67,82.43,5.06,280.06,tea,Perennial,3,HP
101.1,39.05,55.9,20.83,87.07,5.16,212.46,tea,Perennial,9,HP
60.63,51.56,31.38,22.67,72.79,4.74,258.84,tea,Perennial,8,KL
59.24,38.7,78.94,22.9,79.04,4.51,255.86,tea,Perennial,10,HP
62.14,61.54,65.7,28.97,83.14,4.96,220.85,tea,Perennial,6,KL
97.96,56.46,38.95,23.14,80.99,5.26,228.76,tea,Perennial,4,AS
96.03,41.23,47.33,25.04,67.83,5.16,207.79,tea,Perennial,11,KL
81.91,37.99,77.66,14.92,73.93,4.97,293.45,tea,Perennial,11,TN
56.39,52.97,40.39,17.16,88.64,5.19,263.63,tea,Perennial,8,WB
104.81,29.38,86.47,15.83,77.72,5.3,271.08,tea,Perennial,2,HP
96.39,33.31,76.71,26.66,91.48,4.6,243.07,tea,Perennial,7,TN
92.51,50.8,61.04,27.97,80.2,5.64,157.54,tea,Perennial,5,KL
74.1,73.5,46.07,24.82,81.34,5.27,185.73,tea,Perennial,9,HP
63.52,64.45,64.32,14.85,81.92,5.25,176.32,tea,Perennial,4,HP
55.27,53.69,77.15,20.51,84.09,4.9,173.95,tea,Perennial,3,KL
59.79,29.4,75.8,18.58,73.63,4.76,296.86,tea,Perennial,10,KL
64.86,43.86,72.32,23.87,93.56,5.19,277.85,tea,Perennial,12,TN
82.33,45.27,68.24,31.0,76.16,4.47,282.43,tea,Perennial,9,HP
72.29,42.81,68.67,19.03,78.03,4.94,253.0,tea,Perennial,11,HP
86.8,37.88,75.45,13.39,75.57,4.81,206.55,tea,Perennial,9,WB
65.21,43.79,33.48,25.33,79.17,5.12,260.48,tea,Perennial,7,WB
52.93,29.04,64.0,23.95,82.34,4.8,236.31,tea,Perennial,2,KL
103.95,55.43,82.95,16.78,78.49,4.89,146.61,tea,Perennial,9,AS
99.91,60.14,94.13,26.93,87.65,4.73,241.09,tea,Perennial,12,AS
50.6,68.36,48.82,28.67,89.71,4.7,256.73,tea,Perennial,5,WB
75.31,42.94,37.97,22.09,84.22,4.86,180.55,tea,Perennial,6,TN
88.85,25.26,70.43,25.05,82.57,5.35,268.54,tea,Perennial,12,TN
88.51,41.67,41.69,27.74,66.67,4.87,176.47,tea,Perennial,9,KL
102.33,41.37,60.25,28.15,85.72,4.93,167.57,tea,Perennial,7,WB
56.32,47.08,66.82,26.73,71.51,4.72,182.35,tea,Perennial,9,HP
89.17,64.47,71.79,16.1,75.42,4.78,292.23,tea,Perennial,3,TN
87.53,66.18,75.31,17.49,78.25,5.38,174.85,tea,Perennial,12,TN
75.1,64.06,32.47,29.18,82.5,5.06,167.35,tea,Perennial,9,HP
101.56,37.39,36.09,24.96,75.86,5.2,238.6,tea,Perennial,7,WB
88.88,60.0,37.17,26.07,80.5,4.24,144.61,tea,Perennial,6,TN
63.44,51.43,43.23,17.91,84.1,5.2,186.9,tea,Perennial,7,TN
68.47,47.46,73.05,27.0,85.67,4.77,244.98,tea,Perennial,4,AS
101.55,34.91,54.38,27.09,78.04,4.59,216.12,tea,Perennial,10,TN
46.69,59.73,78.55,24.91,68.37,4.86,145.26,tea,Perennial,11,HP
51.82,26.33,78.33,26.97,83.97,5.03,179.18,tea,Perennial,8,TN
66.26,33.75,76.14,24.46,73.52,4.58,155.46,tea,Perennial,8,WB
79.6,20.86,77.1,26.05,91.03,5.14,224.27,tea,Perennial,4,AS
60.2,63.64,27.79,24.24,79.7,4.62,294.31,tea,Perennial,8,HP
73.42,60.93,76.22,16.09,82.01,4.42,152.3,tea,Perennial,2,TN
81.48,43.2,39.95,17.65,73.15,5.07,224.77,tea,Perennial,1,HP
100.04,49.01,67.72,14.9,84.0,5.28,179.66,tea,Perennial,11,WB
55.15,66.44,63.45,21.64,79.95,5.12,187.41,tea,Perennial,9,WB
48.76,26.41,39.88,27.17,83.34,5.13,196.75,tea,Perennial,8,TN
87.54,31.8,44.29,18.9,89.95,4.68,173.05,tea,Perennial,8,TN
78.98,47.9,38.18,26.69,80.46,4.55,261.58,tea,Perennial,7,HP
106.46,72.33,68.64,16.69,79.24,4.59,315.0,tea,Perennial,4,HP
61.01,58.28,66.85,19.43,77.44,5.54,188.27,tea,Perennial,7,TN
81.51,40.97,65.3,21.49,86.96,5.05,202.17,tea,Perennial,6,WB
56.36,65.65,82.48,17.59,80.53,4.82,159.76,tea,Perennial,4,KL
102.06,67.76,70.39,19.49,73.41,5.0,263.91,tea,Perennial,4,KL
70.55,37.09,50.18,28.28,85.8,4.92,216.17,tea,Perennial,11,AS
109.97,64.75,40.74,26.03,71.77,4.52,199.95,tea,Perennial,5,WB
47.07,47.41,84.24,26.47,87.27,5.37,229.02,tea,Perennial,5,WB
57.51,48.41,75.21,27.22,86.52,5.45,188.85,tea,Perennial,10,WB
68.64,59.05,81.51,20.97,77.0,5.13,255.7,tea,Perennial,9,AS
79.67,36.21,53.12,27.22,71.34,4.89,258.09,tea,Perennial,10,TN
110.32,66.73,108.87,26.06,76.39,6.42,306.55,coconut,Perennial,5,OD
54.28,76.42,82.85,24.6,83.43,5.99,186.14,coconut,Perennial,4,TN
57.56,41.59,71.12,29.44,69.96,6.15,197.93,coconut,Perennial,8,AP
99.66,30.62,67.05,33.1,80.81,6.46,209.92,coconut,Perennial,10,OD
120.77,73.52,57.68,26.48,75.63,6.48,277.63,coconut,Perennial,9,AP
74.33,70.6,60.51,24.83,77.91,6.58,168.06,coconut,Perennial,12,AP
100.92,38.43,74.49,31.43,70.62,7.11,183.86,coconut,Perennial,5,KA
81.57,48.53,72.55,24.95,78.23,6.54,232.25,coconut,Perennial,11,KL
112.47,44.41,76.95,29.54,80.91,5.89,178.76,coconut,Perennial,6,KA
114.65,51.38,69.96,31.45,70.17,7.64,244.52,coconut,Perennial,9,TN
89.41,73.5,96.59,25.33,78.35,6.11,207.36,coconut,Perennial,1,OD
96.13,39.11,93.29,24.9,75.04,5.99,278.39,coconut,Perennial,6,KA
57.22,66.74,105.03,29.17,84.43,7.16,172.48,coconut,Perennial,8,KA
72.58,46.89,97.96,22.38,73.85,6.94,205.77,coconut,Perennial,2,AP
53.56,48.53,88.18,22.67,72.53,5.82,223.57,coconut,Perennial,1,KA
73.29,78.67,64.01,29.36,85.22,6.62,192.13,coconut,Perennial,12,TN
52.35,53.72,80.74,32.8,77.21,7.37,266.06,coconut,Perennial,4,KL
97.17,60.1,77.34,24.85,77.18,6.79,301.16,coconut,Perennial,3,KA
70.18,75.53,86.68,29.76,79.76,7.14,226.48,coconut,Perennial,12,OD
75.59,36.31,56.39,28.35,75.96,6.6,271.41,coconut,Perennial,2,OD
102.69,59.44,47.41,22.61,70.59,7.22,193.5,coconut,Perennial,8,AP
50.29,50.28,91.37,32.37,74.13,6.68,191.53,coconut,Perennial,6,KA
61.05,67.51,98.74,27.65,84.2,6.57,278.52,coconut,Perennial,8,TN
56.78,46.13,66.94,27.3,83.23,7.63,206.37,coconut,Perennial,10,OD
115.8,62.5,84.43,25.5,78.36,7.27,148.49,coconut,Perennial,9,TN
81.71,61.45,58.11,24.97,72.26,7.2,192.77,coconut,Perennial,4,KA
71.68,38.1,75.66,29.32,75.34,6.96,190.93,coconut,Perennial,10,KL
113.07,35.26,96.93,22.92,72.13,6.38,171.31,coconut,Perennial,12,KA
61.51,66.96,72.26,29.48,80.7,6.14,247.1,coconut,Perennial,6,OD
100.75,39.79,69.22,30.73,83.77,7.65,248.13,coconut,Perennial,8,OD
55.78,79.89,64.38,30.95,68.96,7.6,186.16,coconut,Perennial,12,AP
59.41,41.55,57.85,21.06,79.54,6.11,230.41,coconut,Perennial,9,KA
64.45,65.43,101.29,21.06,82.02,7.06,281.23,coconut,Perennial,7,KA
70.86,73.25,76.4,28.77,83.09,6.66,234.15,coconut,Perennial,7,OD
79.09,30.15,50.83,28.46,84.32,6.15,194.32,coconut,Perennial,1,AP
70.0,34.73,53.31,27.35,68.7,6.6,258.12,coconut,Perennial,2,KA
63.49,61.1,91.43,22.0,86.7,7.29,290.22,coconut,Perennial,10,KL
96.48,75.16,105.9,29.14,87.16,7.35,191.3,coconut,Perennial,5,AP
59.64,81.1,104.77,29.34,70.33,6.25,261.33,coconut,Perennial,7,KL
73.82,71.66,71.02,28.48,82.86,6.39,221.06,coconut,Perennial,9,TN
79.61,52.78,91.64,25.51,71.87,6.0,219.26,coconut,Perennial,10,KA
89.17,58.48,82.14,23.13,73.78,6.68,199.0,coconut,Perennial,11,KA
103.32,43.09,54.63,29.28,81.35,6.64,240.36,coconut,Perennial,7,KL
89.2,66.86,94.43,22.13,69.23,7.16,204.66,coconut,Perennial,9,AP
53.83,37.65,89.63,25.64,90.0,6.4,206.13,coconut,Perennial,1,TN
53.34,38.0,88.01,27.47,83.97,6.59,177.31,coconut,Perennial,10,KA
102.47,52.97,77.07,26.41,70.88,7.58,214.46,coconut,Perennial,10,TN
59.8,61.92,104.0,22.4,78.6,7.48,233.99,coconut,Perennial,12,KL
114.08,30.1,84.29,32.63,80.36,6.06,169.23,coconut,Perennial,6,OD
70.13,26.71,44.79,24.11,73.2,6.81,181.16,coconut,Perennial,8,AP
94.39,59.31,46.3,22.58,79.48,6.56,212.52,coconut,Perennial,2,AP
63.57,60.86,95.72,26.75,71.66,7.27,233.3,coconut,Perennial,9,AP
122.37,38.62,89.08,29.17,69.2,7.07,215.27,coconut,Perennial,2,TN
93.29,47.09,111.1,27.37,69.14,7.07,171.59,coconut,Perennial,11,KA
